Gene stable ID,RefSeq peptide ID
AT2G46690,NP_182192
AT2G20410,NP_001324967
AT2G20410,NP_565471
AT3G56430,NP_191202
AT2G39840,NP_181514
AT1G01010,NP_171609
AT1G67400,NP_564897
AT5G17400,NP_568345
AT3G48970,NP_001326961
AT3G48970,NP_001326960
AT3G48970,NP_566913
ATMG00140,NP_085485
AT5G47150,NP_199526
AT5G16220,NP_197126
AT5G58380,NP_568878
AT5G37400,NP_198556
AT5G37400,NP_001331165
AT2G24150,NP_001325271
AT2G24150,NP_565564
AT4G39235,NP_001328086
AT4G39235,NP_568055
AT5G24270,NP_001331303
AT5G24270,NP_197815
AT5G24270,NP_001190377
AT5G24270,NP_001331302
AT5G24270,NP_001331304
AT1G79510,NP_565211
AT1G79510,NP_974177
AT2G26470,NP_001325340
AT2G26470,NP_180215
AT2G34690,NP_181016
AT1G08220,NP_172300
AT1G08220,NP_001077486
AT5G06060,NP_196225
AT5G05160,NP_196135
AT1G16060,NP_001320852
AT1G16060,NP_001320849
AT1G16060,NP_001320850
AT1G16060,NP_001319016
AT1G16060,NP_563990
AT1G16060,NP_973839
AT1G16060,NP_001320851
AT3G56700,NP_191229
AT3G56700,NP_001326776
AT2G35070,NP_001325300
AT2G35070,NP_565795
AT1G12650,NP_001077525
AT1G12650,NP_001031031
AT1G12650,NP_001077524
AT1G12650,NP_172725
AT3G53350,NP_001326321
AT3G53350,NP_974424
AT3G53350,NP_974423
AT3G53350,NP_001326318
AT3G53350,NP_001326320
AT3G53350,NP_190903
AT3G53350,NP_001326319
AT3G53350,NP_001326317
AT3G53350,NP_001326322
AT3G21730,NP_001319613
AT3G21730,NP_188810
AT1G27990,NP_174120
AT3G08947,NP_001326229
AT3G08947,NP_001154598
AT3G08947,NP_001154597
AT3G44769,NP_001326495
AT3G55630,NP_851017
AT3G55630,NP_001327280
AT3G55630,NP_001327279
AT3G55630,NP_001327282
AT3G55630,NP_851018
AT3G55630,NP_567026
AT3G55630,NP_001327281
AT1G20790,NP_173502
AT3G24517,NP_683590
AT1G60440,NP_001320517
AT1G60440,NP_176247
AT1G60440,NP_001320518
AT5G12310,NP_568264
AT4G35840,NP_195309
AT4G35840,NP_001329491
AT1G59690,NP_683450
AT4G38220,NP_568036
AT4G38220,NP_849516
AT3G19910,NP_566651
AT3G19910,NP_001326741
AT3G12770,NP_187883
AT1G37020,NP_174894
AT1G59580,NP_564746
AT1G59580,NP_974049
AT3G52600,NP_190828
AT3G52600,NP_001030847
AT3G52600,NP_001325488
AT5G26740,NP_974836
AT5G26740,NP_001078625
AT5G26740,NP_850871
AT5G44510,NP_001330713
AT5G44510,NP_001330714
AT5G44510,NP_001330712
AT5G44510,NP_199264
AT5G11600,NP_001318542
AT5G11600,NP_196721
AT1G27570,NP_174077
AT1G27570,NP_001154375
AT2G42200,NP_181749
AT5G49740,NP_001331052
AT5G49740,NP_001331053
AT5G49740,NP_199785
AT4G24540,NP_194185
AT2G26700,NP_180238
AT5G27970,NP_001332567
AT5G27970,NP_001190414
AT5G27970,NP_001332566
AT5G27970,NP_001332568
AT5G27970,NP_198149
AT4G27520,NP_194482
AT5G41030,NP_198919
AT1G11470,NP_172614
AT5G54650,NP_200276
AT5G54650,NP_851191
AT2G48070,NP_850484
AT2G48070,NP_566122
AT2G48070,NP_001189776
AT3G45093,NP_001030810
AT3G49830,NP_190552
AT1G79690,NP_001320544
AT1G79690,NP_565218
AT1G34355,NP_564445
AT1G34355,NP_001320842
AT1G34355,NP_001320841
AT5G58410,NP_200649
AT5G58410,NP_001331639
AT5G20980,NP_001078611
AT5G20980,NP_197598
AT5G17250,NP_001318581
AT3G22710,NP_188910
AT2G38350,NP_181369
AT4G10410,NP_192779
AT2G29560,NP_180516
AT3G15480,NP_566516
AT3G04960,NP_001078109
AT3G04960,NP_187147
AT3G04960,NP_001189810
AT3G04960,NP_001078108
AT1G72755,
AT2G40780,NP_001118488
AT2G40780,NP_181610
AT1G25375,NP_564232
AT4G30070,NP_567840
AT1G79640,NP_001321527
AT1G79640,NP_001321529
AT1G79640,NP_001185438
AT1G79640,NP_001321528
AT1G79640,NP_001319419
AT1G79640,NP_001321530
AT5G28491,NP_001119293
AT3G13980,NP_188014
AT1G74520,NP_001323240
AT1G74520,NP_177592
AT3G19020,NP_188532
AT3G19020,NP_001327283
AT4G13680,NP_193104
AT1G27565,NP_001077608
AT5G13160,NP_196820
AT4G38990,
AT4G38990,NP_001329141
AT4G38990,NP_195610
AT5G62700,NP_568960
AT5G62700,NP_568959
AT1G24470,NP_173856
AT5G02980,NP_195918
AT2G26750,NP_180243
AT5G43680,NP_001190463
AT5G43680,NP_199181
AT1G19180,NP_973862
AT1G19180,NP_564075
AT1G19180,NP_001319041
AT5G22560,NP_197648
AT1G54990,NP_564672
AT5G36000,NP_198449
AT1G14110,NP_172863
AT1G44895,NP_001320952
AT2G15535,NP_565375
AT4G30910,NP_194820
AT4G30910,NP_001328632
AT3G55200,NP_001327611
AT3G55200,NP_567015
AT3G55200,NP_001319757
AT3G55200,NP_567016
AT2G42090,NP_181739
AT4G13500,NP_193086
AT1G78550,NP_177976
AT1G78550,NP_001321984
AT1G09195,NP_001321825
AT1G09195,NP_001321826
AT1G09195,NP_001321819
AT1G09195,NP_001318963
AT1G09195,NP_001321823
AT1G09195,NP_001321824
AT1G09195,NP_001321821
AT1G09195,NP_001321822
AT1G09195,NP_001318962
AT1G09195,NP_001321818
AT1G09195,NP_001321814
AT1G09195,NP_001321815
AT1G09195,NP_001321817
AT1G09195,NP_001321820
AT1G09195,NP_001321816
AT1G58250,NP_176121
AT1G58250,NP_001185262
AT5G02050,NP_195825
AT1G52750,NP_175684
AT4G32230,NP_194950
AT5G35100,NP_001330066
AT5G35100,NP_198360
AT5G35100,NP_001078636
AT1G50560,NP_175471
ATMG01030,NP_565340
ATMG01030,NP_085557
AT5G39785,NP_001318709
AT5G39785,NP_851107
AT5G39785,NP_001331218
AT5G39785,NP_568572
AT5G39785,NP_001331219
AT5G19633,NP_001332354
AT2G45880,NP_182112
AT3G12420,NP_187848
AT1G19800,NP_001322722
AT1G19800,NP_001322720
AT1G19800,NP_973868
AT1G19800,NP_173410
AT1G19800,NP_001322721
AT1G19800,NP_973869
AT4G38005,NP_001328951
AT4G09340,NP_192672
AT4G02640,NP_001329303
AT4G02640,NP_192173
AT4G02640,NP_849290
AT4G02640,NP_001329302
AT2G45243,NP_001325141
AT1G24150,NP_001321805
AT1G24150,NP_001319073
AT1G79630,NP_001320222
AT1G79630,NP_001320221
AT1G79630,NP_001320218
AT1G79630,NP_001319418
AT1G79630,NP_001319417
AT1G79630,NP_001320220
AT1G79630,NP_001320219
AT1G79630,NP_178081
AT4G37210,NP_974699
AT4G37210,NP_568019
AT4G17790,NP_567541
AT4G10970,NP_001118964
AT4G10970,NP_974532
AT4G10970,NP_001329370
AT4G10970,NP_192835
AT4G10970,NP_974533
AT4G10970,NP_001154219
AT4G10970,NP_001154220
AT5G49750,NP_199786
AT1G66870,NP_176859
AT1G66870,NP_001321897
AT5G26010,NP_197973
AT5G46110,NP_001032017
AT5G46110,NP_001078720
AT5G46110,NP_851138
AT5G46110,NP_568655
AT4G29390,NP_200478
AT4G29390,NP_565458
AT4G29390,NP_194668
AT3G52160,NP_001327019
AT3G52160,NP_190784
AT5G06380,NP_196256
AT3G59070,NP_191466
AT4G05630,NP_192472
AT4G00290,NP_567165
AT5G56980,NP_568845
AT3G49370,NP_190506
AT1G79103,NP_001320578
AT3G10800,NP_187691
AT5G12060,NP_196767
AT1G60987,NP_974058
AT4G10560,NP_192794
AT5G62770,NP_201083
AT5G56680,NP_200479
AT3G06460,NP_187297
AT4G24972,NP_974612
AT4G21192,NP_001078418
AT4G21192,NP_001078417
AT2G33775,NP_850219
AT1G71340,NP_177290
AT3G44070,NP_189993
AT3G44070,NP_001327478
AT2G35930,NP_181137
AT1G72640,NP_177408
AT1G72640,NP_001323088
AT1G72640,NP_001323089
AT1G72640,NP_001031269
AT1G57580,NP_176071
AT4G27080,NP_567765
AT4G27080,NP_680742
AT5G44800,NP_199293
AT3G10420,NP_850553
AT3G10420,NP_566373
AT3G57280,NP_567046
AT5G04610,NP_568139
AT4G14785,NP_001031643
AT3G06510,NP_001118591
AT3G06510,NP_566285
ATCG00070,NP_051042
AT4G26630,NP_194393
AT4G26630,NP_001031724
AT4G31430,NP_974653
AT4G31430,NP_001031764
AT4G31430,NP_567876
AT5G18490,NP_197350
AT4G26680,NP_001190849
AT4G26680,NP_194398
ATMG01170,NP_085569
ATMG01170,YP_009472120
AT4G27880,NP_194517
AT3G46710,NP_190255
AT1G27480,NP_564286
AT2G07676,NP_565341
AT3G50250,NP_190594
AT1G73080,NP_177451
AT5G43510,NP_001078701
AT2G36450,NP_181186
ATMG01210,NP_085573
AT4G00220,NP_191933
AT5G20935,NP_001331861
AT5G20935,NP_568406
AT1G27640,NP_174085
AT3G02245,NP_001327421
AT2G44710,NP_850422
AT2G44710,NP_001324821
AT2G44710,NP_001324822
AT2G44710,NP_001324820
AT1G68410,NP_001320344
AT1G68410,NP_001320343
AT1G68410,NP_177008
AT1G68410,NP_001031252
AT4G21950,NP_001320029
AT2G19010,NP_179491
AT2G19010,NP_001323983
AT1G14180,NP_973821
AT1G14180,NP_563938
AT5G61480,NP_200956
AT3G44370,NP_190023
AT3G44370,NP_001325751
AT3G55670,NP_191126
AT2G43350,NP_001189742
AT2G43350,NP_181863
AT2G26710,NP_180239
AT5G48380,NP_568696
AT4G04890,NP_567274
AT4G04890,NP_001329475
AT1G04020,NP_001318917
AT1G04020,NP_973758
AT5G55890,NP_568831
AT5G55890,NP_568830
AT2G29620,NP_001324160
AT2G29620,NP_001318313
AT2G29620,NP_001324162
AT2G29620,NP_001324163
AT2G29620,NP_001324161
AT2G29620,NP_180523
AT3G26780,NP_189313
AT3G24065,NP_683588
AT5G28646,NP_001332018
AT5G28646,NP_680247
AT5G28646,NP_001154744
AT2G24693,NP_973529
AT1G70310,NP_177188
AT1G11600,NP_172626
AT2G36250,NP_001323531
AT2G36250,NP_973612
AT2G36250,NP_565839
AT2G36250,NP_001323530
AT3G10790,NP_187690
AT3G57730,NP_191332
AT2G15350,NP_001318229
AT5G54860,NP_200297
ATMG00490,NP_085509
AT3G12160,NP_187823
AT1G43680,NP_175033
AT1G71080,NP_565010
AT3G08640,NP_187476
AT5G22530,NP_568419
AT4G23430,NP_567681
AT4G23430,NP_849428
AT4G23430,NP_001119035
AT4G23430,NP_001329094
AT4G20645,NP_001320011
AT4G20645,NP_001320012
AT4G20645,NP_001328923
AT4G20645,NP_567605
AT4G20645,NP_567606
AT4G20645,NP_567607
AT4G15990,NP_193334
AT2G34860,NP_001078004
AT2G34860,NP_181032
AT1G14660,NP_001184995
AT1G14660,NP_172918
AT5G24655,NP_568450
AT5G03670,NP_195987
AT5G03670,NP_001332708
AT4G26150,NP_194345
AT3G63250,NP_001319825
AT3G63250,NP_191884
AT3G63250,NP_974482
AT2G30040,NP_180565
AT5G17522,NP_001330868
AT3G07520,NP_187408
AT4G13380,NP_193074
AT2G14690,NP_179076
AT3G56130,NP_001319767
AT3G56130,NP_974446
AT3G56130,NP_001327685
AT3G56130,NP_001030871
AT3G56130,NP_567035
AT2G18330,NP_565435
AT1G27530,NP_564289
AT1G23465,NP_001319068
AT5G13070,NP_196811
AT5G04050,NP_196025
AT5G04050,NP_001154695
AT1G70690,NP_564997
AT5G37060,NP_198522
AT4G23960,NP_194127
AT4G23960,NP_001328160
AT3G44940,NP_190080
AT5G06480,NP_196266
AT3G31560,NP_001325420
AT1G29520,NP_174245
AT1G22920,NP_973890
AT1G22920,NP_173705
AT5G39190,NP_001119334
AT5G39190,NP_198735
AT4G37435,NP_001328728
AT5G43750,NP_568629
AT1G66290,NP_176803
AT5G36930,NP_001330641
AT5G36930,NP_198509
AT5G36930,NP_001330640
AT5G36930,NP_001119319
AT4G03292,NP_680570
AT3G17970,NP_001325422
AT3G17970,NP_188424
AT3G43920,NP_189978
AT3G43920,NP_001325812
AT3G43920,NP_001325811
AT3G43920,NP_001154662
AT3G43920,NP_001154663
AT3G43920,NP_001325813
AT5G59500,NP_200758
AT5G59500,NP_001332653
AT4G14723,NP_001031641
AT3G16440,NP_188265
AT3G16440,NP_001325457
AT1G26210,NP_564241
AT4G13261,NP_567401
AT5G53950,NP_200206
AT2G29680,NP_850137
AT2G29680,NP_565686
AT4G22105,NP_001031693
AT1G64010,NP_001320592
AT1G64010,NP_176584
AT1G73450,NP_177487
AT5G67560,NP_569051
AT5G37490,NP_198565
AT1G05000,NP_001322400
AT1G05000,NP_171993
AT1G05000,NP_001154304
AT1G70030,NP_001321201
AT1G70030,NP_001321202
AT1G70030,NP_177161
AT3G18100,NP_566597
AT3G18100,NP_850607
AT3G18100,NP_001327710
AT3G18100,NP_001189922
AT5G36280,NP_198477
AT3G12540,NP_187860
AT3G12540,NP_001319532
AT5G20570,NP_001154726
AT5G20570,NP_001154725
AT5G20570,NP_568396
AT1G64490,NP_564835
AT1G60770,NP_176276
AT3G58300,NP_191389
AT5G37840,NP_198600
AT3G44010,NP_189987
AT3G44010,NP_001319679
AT3G44010,NP_567938
AT3G44010,NP_189984
AT3G16990,NP_188324
AT1G54390,NP_001154425
AT1G54390,NP_974026
AT1G54390,NP_974027
AT1G54390,NP_564658
AT1G54390,NP_001320513
AT1G54390,NP_001117488
AT1G54390,NP_001320514
AT1G54390,NP_974025
AT1G55300,NP_175926
AT1G55300,NP_001031194
AT5G10730,NP_568236
AT3G10750,NP_187686
AT5G16070,NP_197111
AT3G05725,NP_974231
AT1G26120,NP_173937
AT3G50540,NP_190623
AT5G12950,NP_196799
AT1G28140,NP_564300
AT2G28830,NP_001318308
AT3G47040,NP_190288
AT3G47040,NP_001326871
AT3G47040,NP_001190024
AT3G47040,NP_001326870
AT4G13235,NP_567399
AT5G49360,NP_199747
AT2G23600,NP_001323663
AT2G23600,NP_001323664
AT2G23600,NP_179941
AT3G03910,NP_187041
AT3G03910,NP_001326159
AT1G09665,NP_683292
AT2G29770,NP_180538
AT5G35410,NP_198391
AT5G35410,NP_001332317
AT1G72070,NP_001323310
AT1G72070,NP_565034
AT4G00880,NP_567196
AT3G12630,NP_566429
AT1G21450,NP_173566
AT5G48750,NP_199686
AT1G32280,NP_174507
AT1G68670,NP_564938
AT4G37540,NP_195470
AT4G31310,NP_194859
AT4G31310,NP_001329120
AT1G80710,NP_178186
AT5G60760,NP_001331370
AT5G60760,NP_200884
AT1G15190,NP_172971
AT5G66720,NP_975004
AT5G66720,NP_201473
AT2G40560,NP_181588
AT3G25920,NP_189221
AT5G17790,NP_197281
AT5G43390,NP_199152
AT1G19130,NP_564073
AT1G21475,NP_683320
ATCG00770,NP_051093
AT5G64420,NP_201247
AT5G23880,NP_197776
AT4G11360,NP_192875
AT1G55360,NP_175933
AT3G52075,NP_001327898
AT3G13240,NP_187932
AT3G13240,NP_001325479
AT5G43430,NP_199156
AT5G43430,NP_001032002
AT5G43430,NP_001078699
AT5G43430,NP_001332757
AT3G50100,NP_001327187
AT3G50100,NP_190579
AT5G66870,NP_201488
AT5G66280,NP_201429
AT3G21590,NP_001326819
AT3G21590,NP_001319610
AT3G21590,NP_001326820
AT5G66050,NP_001332542
AT5G66050,NP_974999
AT5G66050,NP_201406
AT5G66050,NP_001332541
AT1G32130,NP_001185126
AT1G32130,NP_174492
AT4G31000,NP_194829
AT4G31000,NP_001190876
AT1G35353,NP_001320957
AT1G49030,NP_175332
AT1G47700,NP_001319167
AT1G47700,NP_001319168
AT5G36140,NP_198463
AT4G35490,NP_001329916
AT4G35490,NP_195274
AT4G26910,NP_849453
AT4G26910,NP_849452
AT4G26910,NP_567761
AT3G04450,NP_001189806
AT3G04450,NP_001326800
AT3G04450,NP_001319469
AT3G04450,NP_001326799
AT5G08010,NP_196418
AT3G12560,NP_187862
AT3G12560,NP_001327482
AT4G34500,NP_195176
AT1G64430,NP_001031231
AT1G64430,NP_176624
AT1G64430,NP_001321429
AT5G03460,NP_568120
AT5G57900,NP_568870
AT2G41980,NP_181729
AT5G61500,NP_001331033
AT5G61500,NP_568934
AT2G37310,NP_181268
AT3G02870,NP_186936
AT3G02870,NP_001030626
AT3G02870,NP_001118558
AT5G20220,NP_568393
AT5G20220,NP_001078608
AT5G20220,NP_001330528
AT5G20220,NP_001330527
AT2G20873,
AT4G10390,NP_192777
AT3G01780,NP_001327599
AT3G01780,NP_186827
AT5G42350,NP_199050
AT3G61030,NP_567107
AT5G43460,NP_001318735
AT5G43460,NP_199159
AT1G48010,NP_175235
AT2G04380,NP_178519
AT5G56555,NP_001330184
AT1G76070,NP_565125
AT2G35380,NP_001031486
AT2G35380,NP_181081
AT1G30470,NP_001185115
AT1G30470,NP_174335
AT1G30470,NP_001185116
AT5G21326,NP_850861
AT2G22070,NP_179798
AT5G24860,NP_197868
AT5G24860,NP_001330702
AT5G24860,NP_001330701
AT4G23080,NP_001320038
AT1G54640,NP_175865
AT4G23365,NP_001328209
AT2G22720,NP_973513
AT2G22720,NP_001323682
AT2G22720,NP_973512
AT2G22720,NP_565542
AT2G22720,NP_001323681
AT2G22720,NP_001323683
AT5G55670,NP_001190548
AT5G55670,NP_200378
AT1G69060,NP_849864
AT4G15040,NP_001319943
AT4G15040,NP_567454
AT1G13170,NP_172776
AT1G13170,NP_001184980
AT1G61140,NP_176309
AT1G61140,NP_001117524
AT1G61140,NP_001117525
AT5G61990,NP_568948
AT1G69630,NP_177121
AT5G04800,NP_196100
AT5G04800,NP_001031835
AT5G04800,NP_001031834
AT5G04800,NP_850765
AT1G48580,NP_001320641
AT1G48580,NP_001320642
AT1G48580,NP_175291
AT1G58430,NP_176139
AT1G60630,NP_176262
AT2G25169,NP_001154533
AT5G19630,NP_568379
AT3G12950,NP_187901
AT5G36658,NP_001078664
AT5G08780,NP_680160
AT4G36925,NP_001329889
AT4G36925,NP_680771
AT2G21560,NP_179751
AT5G35927,NP_001332187
AT5G22610,NP_197653
AT5G22610,NP_001331747
AT1G71380,NP_177294
AT3G60280,NP_191587
AT1G48470,NP_175280
AT5G63180,NP_568967
AT5G60553,NP_001032111
AT3G30247,NP_001078226
AT1G12820,NP_563915
AT4G01950,NP_192104
AT4G01950,NP_001329010
AT5G19855,NP_568382
AT5G19855,NP_001330979
AT4G12410,NP_192978
AT1G60980,NP_176294
AT5G26980,NP_198050
AT5G26980,NP_001331924
AT5G26980,NP_001031950
AT3G51560,NP_190724
AT4G08990,NP_192638
AT2G41890,NP_001318404
AT4G25600,NP_001329147
AT4G25600,NP_001329146
AT4G25600,NP_001329145
AT4G25600,NP_194290
AT4G10510,
AT4G10510,NP_001328158
AT4G10510,NP_567358
AT4G10510,NP_001328156
AT4G10510,NP_001328157
AT3G25150,NP_189151
AT3G25150,NP_001189969
AT5G23770,NP_001318629
AT5G23770,NP_001190372
AT2G41330,NP_181664
ATMG00120,NP_085483
AT5G14990,NP_001190310
AT5G14990,NP_197003
AT2G21400,NP_001324104
AT2G21400,NP_179735
AT2G21400,NP_001324102
AT2G21400,NP_001324103
AT4G00350,NP_567173
AT5G07770,NP_196394
AT5G07770,NP_001332695
AT5G07770,NP_001332694
AT5G07770,NP_001190251
AT1G27140,NP_174034
AT1G51200,NP_001077694
AT1G51200,NP_001185193
AT1G51200,NP_564585
AT1G51200,NP_001185194
AT3G57090,NP_001327069
AT3G57090,NP_567044
AT3G51060,NP_190675
AT4G28703,NP_567815
AT3G48850,NP_190454
AT3G01920,NP_566156
AT3G01920,NP_001325721
AT4G03420,NP_192251
AT5G16560,NP_568334
AT3G58500,NP_567066
AT1G54200,NP_175822
AT3G23440,NP_001319625
AT5G57535,NP_001119453
AT2G04080,NP_001324727
AT2G04080,NP_178497
AT5G59616,NP_680458
AT1G67190,NP_001185338
AT1G67190,NP_176890
AT1G50170,NP_001323379
AT1G50170,NP_564562
AT1G50170,NP_001323380
AT5G44010,NP_001330021
AT5G44010,NP_001330019
AT5G44010,NP_199214
AT5G44010,NP_001330020
AT1G61720,NP_176365
AT5G23430,NP_197734
AT5G23430,NP_001318628
AT5G23430,NP_851064
AT3G24630,NP_001319635
AT3G24630,NP_189106
AT2G17240,NP_565410
ATMG00516,YP_009472104
AT1G07230,NP_172203
AT5G02200,NP_001078521
AT5G02200,NP_195840
AT5G59950,NP_851229
AT5G59950,NP_974965
AT5G59950,NP_001119461
AT5G59950,NP_200803
AT5G59950,NP_001190572
AT1G05160,NP_172008
AT1G05160,NP_001320198
AT1G11670,NP_172632
AT3G01200,NP_186769
AT1G67990,NP_564917
AT3G59790,NP_191538
AT1G78010,NP_177924
AT2G02590,NP_178363
AT2G39290,NP_181461
AT5G49015,NP_001032041
AT5G49015,NP_001318766
AT5G49015,NP_001330611
AT4G34380,NP_195164
AT1G15830,NP_001322620
AT1G15830,NP_173035
AT1G15830,NP_001322621
AT3G18360,NP_188465
AT3G07590,NP_187416
AT3G07590,NP_001189837
AT3G07590,NP_001326434
AT1G50060,NP_175428
AT1G52890,NP_175697
AT3G57870,NP_191346
AT4G14104,NP_001031631
AT2G06420,NP_178683
AT5G47680,NP_199579
AT5G02750,NP_195895
AT4G14440,NP_193180
AT2G44090,NP_001324773
AT2G44090,NP_001324775
AT2G44090,NP_001324774
AT2G44090,NP_001031537
AT2G44090,NP_566008
AT3G25760,NP_189204
AT1G04445,NP_001323187
AT1G04445,NP_683273
AT3G46550,NP_190239
AT2G03360,NP_001118256
AT2G03360,NP_178435
AT2G36180,NP_181160
AT5G27000,NP_568491
AT4G31420,NP_974652
AT4G31420,NP_567875
AT3G09880,NP_187599
AT5G51090,NP_199922
AT2G40020,NP_001078027
AT2G40020,NP_565920
AT2G40020,NP_973643
AT2G40020,NP_001325004
AT4G25560,NP_001328550
AT4G25560,NP_194286
AT3G11910,NP_001189864
AT3G11910,NP_001319526
AT3G11910,NP_187797
AT3G11910,NP_001326292
AT1G32140,NP_174493
AT5G42100,NP_974868
AT5G42100,NP_199025
AT4G03220,NP_192231
AT5G38720,NP_001332269
AT5G38720,NP_001332268
AT5G38720,NP_198688
AT5G56890,NP_680446
AT3G25020,NP_189138
AT3G21570,NP_188794
AT1G17050,NP_173148
AT3G16900,NP_188315
AT3G52560,NP_850684
AT3G52560,NP_566968
AT3G52560,NP_001078272
AT3G52560,NP_001190073
AT4G27030,NP_194433
AT3G21790,NP_188816
AT4G13840,NP_193120
AT4G30067,NP_001031754
AT4G20420,NP_193775
AT3G44435,NP_001327845
AT4G20080,NP_193741
AT2G41342,NP_001118495
AT5G61370,NP_200945
AT3G62080,NP_567125
AT3G62080,NP_001078328
AT1G73430,NP_177485
AT1G73430,NP_001117595
AT4G08640,NP_192604
AT1G28320,NP_174153
AT5G35870,NP_198436
AT3G27495,NP_001327251
AT2G30210,NP_180580
AT1G10700,NP_172540
AT1G10700,NP_001320728
AT1G80440,NP_565238
AT4G27435,NP_567774
AT1G21140,NP_173538
AT5G63300,NP_001119483
AT5G63300,NP_201135
AT4G13970,NP_193133
AT4G13970,NP_001329143
AT2G38780,NP_001324243
AT2G38780,NP_001324244
AT2G38780,NP_001324250
AT2G38780,NP_001324245
AT2G38780,NP_001324253
AT2G38780,NP_001324252
AT2G38780,NP_001324251
AT2G38780,NP_001324247
AT2G38780,NP_001324249
AT2G38780,NP_001324248
AT2G38780,NP_001324242
AT2G38780,NP_181412
AT2G38780,NP_001324246
AT1G33060,NP_973954
AT1G33060,NP_174582
AT3G13662,NP_187976
AT2G22121,NP_001031393
AT1G21928,NP_001077579
AT5G52050,NP_200018
AT1G64070,NP_176590
AT2G21410,NP_179736
AT1G51980,NP_001077701
AT1G51980,NP_175610
AT5G49030,NP_001032042
AT5G49030,NP_199714
AT5G49030,NP_001190497
AT4G13266,NP_974540
AT3G03870,NP_850508
AT3G03870,NP_566215
AT2G16592,NP_001077899
AT3G59050,NP_191464
AT2G02160,NP_027420
AT5G52770,NP_200089
AT3G17270,NP_188353
AT5G07580,NP_196375
AT5G14790,NP_196983
AT2G34220,NP_180969
AT2G34220,NP_001318348
AT5G06470,NP_196265
AT2G33230,NP_180881
AT1G74450,NP_565086
AT5G17350,NP_197237
AT2G35490,NP_181092
AT1G05300,NP_172022
AT1G05300,NP_973762
AT5G45910,NP_199403
AT4G04460,NP_001190671
AT4G04460,NP_192355
AT1G59030,NP_683444
AT1G59030,NP_564741
AT1G59030,NP_564738
AT3G44330,NP_190019
AT1G27890,NP_174110
AT3G25080,NP_189144
AT3G56530,NP_191212
AT4G36105,NP_001190935
AT4G36105,NP_567997
AT3G48150,NP_001326941
AT3G48150,NP_190398
AT5G54990,NP_200310
AT3G08490,NP_187462
AT2G43740,NP_001031536
AT2G43740,NP_181902
AT4G02720,NP_192181
AT3G21950,NP_001327559
AT3G21950,NP_188833
AT1G03960,NP_973757
AT1G03960,NP_001320288
AT1G03960,NP_171892
AT1G03960,NP_001320291
AT1G03960,NP_001320290
AT1G03960,NP_001320289
AT1G03960,NP_001320292
AT1G02470,NP_001318905
AT1G02470,NP_563655
AT4G11740,NP_001328454
AT4G11740,NP_567380
AT1G28170,NP_174139
AT2G07825,NP_001118288
AT2G23890,NP_001324879
AT2G23890,NP_179967
AT2G23890,NP_001324878
AT1G01750,NP_171680
AT1G01750,NP_001320442
AT3G52390,NP_190807
AT3G52390,NP_974418
ATMG00640,YP_009472129
AT4G01900,NP_192099
AT4G37860,NP_001328641
AT4G37860,NP_195499
AT5G41410,NP_198957
AT1G74930,NP_177631
AT1G31840,NP_001185123
AT1G31840,NP_174467
AT3G13520,NP_566458
AT2G47240,NP_001031554
AT2G47240,NP_001318440
AT2G47240,NP_182246
AT2G47240,NP_001325159
AT2G43550,NP_566002
AT2G06255,NP_565334
AT2G23810,NP_850045
AT5G39170,NP_198733
AT2G33585,NP_001325343
AT2G33585,NP_850214
AT2G07662,NP_001324321
AT5G15560,NP_197060
AT5G15700,NP_197074
AT5G15700,NP_001190318
AT1G61610,NP_001321603
AT1G61610,NP_176355
AT2G07795,NP_001031344
AT5G14110,NP_196915
AT4G19350,NP_567582
AT5G54770,NP_200288
AT1G23340,NP_173748
