Gene stable ID,TAIR Gene Name ID
AT1G76750,AT1G76750
AT1G27135,AT1G27135
AT1G20890,AT1G20890
AT2G10602,AT2G10602
AT4G19975,AT4G19975
AT5G14105,AT5G14105
AT3G59820,AT3G59820
AT4G10305,AT4G10305
AT1G04990,AT1G04990
AT5G48575,AT5G48575
AT3G49880,AT3G49880
AT4G16610,AT4G16610
AT3G27980,AT3G27980
AT2G24870,AT2G24870
AT4G26310,AT4G26310
AT3G48210,AT3G48210
AT2G39620,AT2G39620
AT4G27240,AT4G27240
AT1G26190,AT1G26190
AT1G02660,AT1G02660
AT4G20930,AT4G20930
AT3G22260,AT3G22260
AT3G25970,AT3G25970
AT3G08610,AT3G08610
AT1G11655,AT1G11655
AT2G44920,AT2G44920
AT2G19080,AT2G19080
AT3G26460,AT3G26460
AT1G55865,AT1G55865
AT2G27180,AT2G27180
AT3G07180,AT3G07180
AT1G49920,AT1G49920
AT5G07310,AT5G07310
AT2G17055,AT2G17055
AT4G02360,AT4G02360
AT4G31100,AT4G31100
AT5G01170,AT5G01170
AT1G77370,AT1G77370
AT1G48440,AT1G48440
AT3G43180,AT3G43180
AT3G46616,AT3G46616
AT1G13630,AT1G13630
AT5G10690,AT5G10690
AT4G08520,AT4G08520
AT2G31990,AT2G31990
AT5G59900,AT5G59900
AT3G16010,AT3G16010
AT3G55650,AT3G55650
AT2G35343,AT2G35343
AT5G12460,AT5G12460
AT1G60720,AT1G60720
AT3G56370,AT3G56370
AT2G16365,AT2G16365
AT1G07280,AT1G07280
AT5G11890,AT5G11890
AT4G32420,AT4G32420
AT3G27520,AT3G27520
AT5G16940,AT5G16940
AT5G60265,AT5G60265
AT5G49305,AT5G49305
AT4G18100,AT4G18100
AT2G46190,AT2G46190
AT3G10240,AT3G10240
AT3G28130,AT3G28130
AT1G04380,AT1G04380
AT3G15670,AT3G15670
AT5G52760,AT5G52760
AT5G43755,AT5G43755
AT3G02060,AT3G02060
AT5G17930,AT5G17930
AT5G67490,AT5G67490
AT3G03930,AT3G03930
AT4G04402,AT4G04402
AT5G19810,AT5G19810
AT1G10610,AT1G10610
AT5G47480,AT5G47480
AT5G25930,AT5G25930
AT2G23950,AT2G23950
AT5G46080,AT5G46080
AT1G34795,AT1G34795
AT5G09700,AT5G09700
AT2G27280,AT2G27280
AT1G61470,AT1G61470
AT2G45500,AT2G45500
AT1G05540,AT1G05540
AT3G47550,AT3G47550
AT5G01380,AT5G01380
AT3G03320,AT3G03320
AT2G43760,AT2G43760
AT3G07670,AT3G07670
AT4G03130,AT4G03130
AT2G29605,AT2G29605
AT2G22750,AT2G22750
AT1G31990,AT1G31990
AT1G77680,AT1G77680
AT1G68650,AT1G68650
AT2G26240,AT2G26240
AT1G72420,AT1G72420
AT4G28830,AT4G28830
AT4G23390,AT4G23390
AT5G44760,AT5G44760
AT3G11530,AT3G11530
AT1G17285,AT1G17285
AT5G27490,AT5G27490
AT1G54790,AT1G54790
AT5G66260,AT5G66260
AT5G65225,AT5G65225
AT5G46950,AT5G46950
AT2G17540,AT2G17540
AT3G21351,AT3G21351
AT3G13150,AT3G13150
AT1G78640,AT1G78640
AT3G58060,AT3G58060
AT5G66780,AT5G66780
AT5G40030,AT5G40030
AT3G19560,AT3G19560
AT1G72410,AT1G72410
AT1G18360,AT1G18360
AT5G55893,AT5G55893
AT3G28875,AT3G28875
AT3G10020,AT3G10020
AT2G01370,AT2G01370
AT5G63280,AT5G63280
AT5G22960,AT5G22960
AT3G55840,AT3G55840
AT3G55780,AT3G55780
AT3G11370,AT3G11370
AT2G33780,AT2G33780
AT1G07680,AT1G07680
AT1G31690,AT1G31690
AT4G22217,AT4G22217
AT1G79970,AT1G79970
AT2G28020,AT2G28020
AT1G51290,AT1G51290
AT4G09780,AT4G09780
AT5G09290,AT5G09290
AT3G42550,AT3G42550
AT1G73810,AT1G73810
AT2G40700,AT2G40700
AT5G09800,AT5G09800
AT1G35880,AT1G35880
AT1G80320,AT1G80320
AT2G16900,AT2G16900
AT3G14710,AT3G14710
AT4G11410,AT4G11410
AT3G29240,AT3G29240
AT1G02610,AT1G02610
AT3G01890,AT3G01890
AT1G80133,AT1G80133
AT1G62870,AT1G62870
AT1G56090,AT1G56090
AT1G53633,AT1G53633
AT1G68690,AT1G68690
AT5G14360,AT5G14360
AT4G23420,AT4G23420
AT5G39380,AT5G39380
AT1G44970,AT1G44970
AT2G04305,AT2G04305
AT5G43150,AT5G43150
AT1G29950,AT1G29950
AT3G54150,AT3G54150
AT5G39450,AT5G39450
AT2G06645,AT2G06645
AT5G41330,AT5G41330
AT3G13062,AT3G13062
AT2G40230,AT2G40230
AT4G00895,AT4G00895
AT1G58400,AT1G58400
AT5G21130,AT5G21130
AT2G18245,AT2G18245
AT4G01920,AT4G01920
AT2G33090,AT2G33090
AT1G52330,AT1G52330
AT5G54530,AT5G54530
AT2G38570,AT2G38570
AT1G12570,AT1G12570
AT2G27540,AT2G27540
AT3G25014,AT3G25014
AT2G30700,AT2G30700
AT1G63490,AT1G63490
AT1G71090,AT1G71090
AT1G04778,AT1G04778
AT4G34300,AT4G34300
AT5G17630,AT5G17630
AT4G21650,AT4G21650
AT1G79720,AT1G79720
AT2G12461,AT2G12461
AT1G24660,AT1G24660
AT4G14695,AT4G14695
AT5G46660,AT5G46660
AT4G34660,AT4G34660
AT2G14660,AT2G14660
AT1G21920,AT1G21920
AT1G05520,AT1G05520
AT1G07025,AT1G07025
AT1G75090,AT1G75090
AT4G08900,AT4G08900
AT3G15520,AT3G15520
AT2G15980,AT2G15980
AT4G03580,AT4G03580
AT1G47670,AT1G47670
AT3G10900,AT3G10900
AT5G62800,AT5G62800
AT5G44306,AT5G44306
AT3G13070,AT3G13070
AT4G08290,AT4G08290
AT4G12940,AT4G12940
AT1G52415,AT1G52415
AT3G07930,AT3G07930
AT4G17720,AT4G17720
AT3G11800,AT3G11800
AT2G42180,AT2G42180
AT4G00585,AT4G00585
AT5G16860,AT5G16860
AT5G11960,AT5G11960
AT2G39370,AT2G39370
AT5G09720,AT5G09720
AT1G45688,AT1G45688
AT1G67170,AT1G67170
AT3G19540,AT3G19540
AT1G30590,AT1G30590
AT4G11560,AT4G11560
AT4G00030,AT4G00030
AT2G36580,AT2G36580
AT1G32920,AT1G32920
AT5G50340,AT5G50340
AT3G15300,AT3G15300
AT1G72500,AT1G72500
AT3G19650,AT3G19650
AT1G22800,AT1G22800
AT1G07480,AT1G07480
AT1G29320,AT1G29320
AT5G01090,AT5G01090
AT4G00580,AT4G00580
AT4G23355,AT4G23355
AT4G12750,AT4G12750
AT2G43261,AT2G43261
AT4G04260,AT4G04260
AT3G56610,AT3G56610
AT4G14840,AT4G14840
AT1G74070,AT1G74070
AT3G24575,AT3G24575
AT1G09480,AT1G09480
AT5G24740,AT5G24740
AT3G47960,AT3G47960
AT5G58330,AT5G58330
AT1G03810,AT1G03810
AT1G29290,AT1G29290
AT5G55220,AT5G55220
AT5G39865,AT5G39865
AT2G07628,AT2G07628
AT3G60370,AT3G60370
AT3G01830,AT3G01830
AT5G28720,AT5G28720
AT3G22490,AT3G22490
AT3G04545,AT3G04545
AT5G06190,AT5G06190
AT3G29630,AT3G29630
AT3G07000,AT3G07000
AT2G43720,AT2G43720
AT1G72645,AT1G72645
AT4G19630,AT4G19630
AT1G36150,AT1G36150
AT2G07629,AT2G07629
AT3G02840,AT3G02840
AT1G80380,AT1G80380
AT5G15270,AT5G15270
AT1G09935,AT1G09935
AT4G34910,AT4G34910
AT3G29637,AT3G29637
AT3G02030,AT3G02030
AT3G01513,AT3G01513
AT3G08520,AT3G08520
AT1G54870,AT1G54870
AT1G48320,AT1G48320
AT3G25550,AT3G25550
AT1G51340,AT1G51340
AT4G25210,AT4G25210
AT3G21600,AT3G21600
AT3G52710,AT3G52710
AT1G78170,AT1G78170
AT5G16420,AT5G16420
AT4G38290,AT4G38290
AT1G72820,AT1G72820
AT1G28640,AT1G28640
AT4G32630,AT4G32630
AT3G47200,AT3G47200
AT3G20395,AT3G20395
AT3G15518,AT3G15518
AT1G26510,AT1G26510
AT5G25860,AT5G25860
AT2G20670,AT2G20670
AT2G37500,AT2G37500
AT2G39855,AT2G39855
AT2G23140,AT2G23140
AT5G01390,AT5G01390
AT5G38300,AT5G38300
AT5G61710,AT5G61710
AT1G58766,AT1G58766
AT3G02510,AT3G02510
AT5G10570,AT5G10570
AT3G15870,AT3G15870
AT3G24600,AT3G24600
AT2G28200,AT2G28200
AT4G37445,AT4G37445
AT4G14145,AT4G14145
AT3G17280,AT3G17280
AT1G65510,AT1G65510
AT1G78950,AT1G78950
AT2G07638,AT2G07638
AT3G07750,AT3G07750
AT5G45060,AT5G45060
AT1G14330,AT1G14330
AT1G10455,AT1G10455
AT4G17680,AT4G17680
AT1G62790,AT1G62790
AT5G60740,AT5G60740
AT3G53550,AT3G53550
AT2G22180,AT2G22180
AT1G07330,AT1G07330
AT1G02870,AT1G02870
AT5G56390,AT5G56390
AT1G28680,AT1G28680
AT2G29290,AT2G29290
AT1G47820,AT1G47820
AT4G16680,AT4G16680
AT5G36780,AT5G36780
AT2G39440,AT2G39440
AT1G17545,AT1G17545
AT4G36750,AT4G36750
AT3G55566,AT3G55566
AT3G16040,AT3G16040
AT5G17510,AT5G17510
AT2G39820,AT2G39820
AT4G16450,AT4G16450
AT3G13050,AT3G13050
AT1G53285,AT1G53285
AT2G41360,AT2G41360
AT5G17165,AT5G17165
AT5G01110,AT5G01110
AT5G08565,AT5G08565
AT2G46390,AT2G46390
AT5G39320,AT5G39320
AT4G04680,AT4G04680
AT4G22285,AT4G22285
AT3G28040,AT3G28040
AT5G41830,AT5G41830
AT3G26800,AT3G26800
AT2G38870,AT2G38870
AT5G60460,AT5G60460
AT4G32295,AT4G32295
AT1G65280,AT1G65280
AT4G08630,AT4G08630
AT2G38800,AT2G38800
AT4G28330,AT4G28330
AT2G33420,AT2G33420
AT4G16630,AT4G16630
AT1G71235,AT1G71235
AT5G15760,AT5G15760
AT3G60440,AT3G60440
AT5G08540,AT5G08540
AT3G02360,AT3G02360
AT4G36110,AT4G36110
AT5G52780,AT5G52780
AT5G25850,AT5G25850
AT5G49060,AT5G49060
AT1G77830,AT1G77830
AT5G14610,AT5G14610
AT3G45680,AT3G45680
AT2G24680,AT2G24680
AT5G03090,AT5G03090
AT3G43870,AT3G43870
AT1G16180,AT1G16180
AT2G23148,AT2G23148
AT4G36270,AT4G36270
AT4G05540,AT4G05540
AT1G34850,AT1G34850
AT2G07771,AT2G07771
AT5G03640,AT5G03640
AT3G04310,AT3G04310
AT5G46297,AT5G46297
AT1G76580,AT1G76580
AT3G06870,AT3G06870
AT1G26580,AT1G26580
AT3G50685,AT3G50685
AT1G30630,AT1G30630
AT5G26720,AT5G26720
AT2G34315,AT2G34315
AT2G25312,AT2G25312
AT5G45950,AT5G45950
AT4G02250,AT4G02250
AT2G47540,AT2G47540
AT1G34317,AT1G34317
AT5G05653,AT5G05653
AT3G62970,AT3G62970
AT5G19510,AT5G19510
AT3G12590,AT3G12590
AT3G63240,AT3G63240
AT5G18636,AT5G18636
AT3G05520,AT3G05520
AT3G63340,AT3G63340
AT5G44910,AT5G44910
AT5G10760,AT5G10760
AT1G68660,AT1G68660
AT3G52210,AT3G52210
AT1G70630,AT1G70630
AT4G12790,AT4G12790
AT5G18220,AT5G18220
AT2G25050,AT2G25050
AT4G32670,AT4G32670
AT1G79770,AT1G79770
AT3G28230,AT3G28230
AT5G62650,AT5G62650
AT1G32415,AT1G32415
AT2G44880,AT2G44880
AT1G63290,AT1G63290
AT2G15640,AT2G15640
AT4G00740,AT4G00740
AT5G41940,AT5G41940
AT5G37470,AT5G37470
AT4G04950,AT4G04950
AT4G03505,AT4G03505
AT5G44040,AT5G44040
AT2G05910,AT2G05910
AT2G21430,AT2G21430
AT1G31050,AT1G31050
AT1G80640,AT1G80640
AT2G14160,AT2G14160
AT4G10210,AT4G10210
AT1G28240,AT1G28240
AT3G25930,AT3G25930
AT1G75900,AT1G75900
AT3G16120,AT3G16120
AT3G54780,AT3G54780
AT1G69470,AT1G69470
AT1G65010,AT1G65010
AT3G62190,AT3G62190
AT3G11290,AT3G11290
AT4G39745,AT4G39745
AT1G62060,AT1G62060
AT2G41415,AT2G41415
AT5G60964,AT5G60964
AT5G36290,AT5G36290
AT2G33720,AT2G33720
AT2G21350,AT2G21350
AT2G41800,AT2G41800
AT3G48060,AT3G48060
AT5G40590,AT5G40590
AT4G11040,AT4G11040
AT4G18080,AT4G18080
AT4G36960,AT4G36960
AT2G25480,AT2G25480
AT1G43910,AT1G43910
AT5G25600,AT5G25600
AT1G14710,AT1G14710
AT5G53590,AT5G53590
AT3G51730,AT3G51730
AT3G51620,AT3G51620
AT4G28740,AT4G28740
AT1G19380,AT1G19380
AT3G23080,AT3G23080
AT3G09930,AT3G09930
AT3G23540,AT3G23540
AT2G35970,AT2G35970
AT5G02860,AT5G02860
AT4G34920,AT4G34920
AT5G27240,AT5G27240
AT4G10000,AT4G10000
AT3G48080,AT3G48080
AT5G48970,AT5G48970
AT5G58930,AT5G58930
AT1G15810,AT1G15810
AT3G55920,AT3G55920
AT5G51500,AT5G51500
AT3G13770,AT3G13770
AT1G27160,AT1G27160
AT2G18370,AT2G18370
AT3G48990,AT3G48990
AT2G30740,AT2G30740
AT3G57500,AT3G57500
AT5G18540,AT5G18540
AT3G17080,AT3G17080
AT1G69325,AT1G69325
AT5G57850,AT5G57850
AT3G61829,AT3G61829
AT3G48790,AT3G48790
AT1G09400,AT1G09400
AT5G65610,AT5G65610
AT5G57910,AT5G57910
AT3G20650,AT3G20650
AT1G47710,AT1G47710
AT2G01175,AT2G01175
AT5G16550,AT5G16550
AT1G78790,AT1G78790
AT1G29000,AT1G29000
AT3G25290,AT3G25290
AT3G22150,AT3G22150
AT3G24020,AT3G24020
AT5G43185,AT5G43185
AT5G48340,AT5G48340
AT1G12550,AT1G12550
AT2G03965,AT2G03965
AT1G63830,AT1G63830
AT2G16960,AT2G16960
AT3G19690,AT3G19690
AT3G08790,AT3G08790
AT3G07860,AT3G07860
AT2G27680,AT2G27680
AT3G44690,AT3G44690
AT2G46930,AT2G46930
AT2G46550,AT2G46550
AT4G30825,AT4G30825
AT2G27580,AT2G27580
AT5G42760,AT5G42760
AT4G36610,AT4G36610
AT1G36380,AT1G36380
AT5G26230,AT5G26230
AT1G09645,AT1G09645
AT4G33500,AT4G33500
AT4G27300,AT4G27300
AT3G17155,AT3G17155
AT1G70040,AT1G70040
AT1G77090,AT1G77090
AT3G50420,AT3G50420
AT4G09585,AT4G09585
AT2G07652,AT2G07652
AT1G56520,AT1G56520
AT3G01015,AT3G01015
AT1G48560,AT1G48560
AT3G28120,AT3G28120
AT1G19530,AT1G19530
AT2G27480,AT2G27480
AT1G26720,AT1G26720
AT2G17300,AT2G17300
AT5G67050,AT5G67050
AT2G02150,AT2G02150
AT1G66620,AT1G66620
AT3G26720,AT3G26720
AT2G29170,AT2G29170
AT5G61140,AT5G61140
AT1G36390,AT1G36390
AT5G39180,AT5G39180
AT1G59740,AT1G59740
AT5G25990,AT5G25990
AT4G33540,AT4G33540
AT2G40200,AT2G40200
AT2G40820,AT2G40820
AT2G07215,AT2G07215
AT5G09976,AT5G09976
AT1G63410,AT1G63410
AT3G10585,AT3G10585
AT1G04555,AT1G04555
AT4G14980,AT4G14980
AT3G09540,AT3G09540
AT3G20350,AT3G20350
AT2G35360,AT2G35360
AT2G23440,AT2G23440
AT5G05100,AT5G05100
AT1G29780,AT1G29780
AT1G67320,AT1G67320
AT3G04210,AT3G04210
AT2G45406,AT2G45406
AT3G49720,AT3G49720
AT4G32390,AT4G32390
AT1G18660,AT1G18660
AT5G37890,AT5G37890
AT3G59910,AT3G59910
AT5G41071,AT5G41071
AT2G32160,AT2G32160
AT1G06420,AT1G06420
AT4G08867,AT4G08867
AT1G11490,AT1G11490
AT1G67160,AT1G67160
AT2G29500,AT2G29500
AT2G44630,AT2G44630
AT2G44230,AT2G44230
AT5G27440,AT5G27440
AT5G11220,AT5G11220
AT3G13075,AT3G13075
AT1G63390,AT1G63390
AT5G62950,AT5G62950
AT3G23700,AT3G23700
AT5G09630,AT5G09630
AT1G74490,AT1G74490
AT5G35069,AT5G35069
AT1G25440,AT1G25440
AT5G02390,AT5G02390
AT4G22165,AT4G22165
AT3G14540,AT3G14540
AT5G43210,AT5G43210
AT2G33450,AT2G33450
AT3G16565,AT3G16565
AT5G48830,AT5G48830
AT4G00905,AT4G00905
AT5G38460,AT5G38460
AT5G10990,AT5G10990
AT3G29255,AT3G29255
AT5G20740,AT5G20740
AT3G13950,AT3G13950
AT3G42060,AT3G42060
AT3G16880,AT3G16880
AT2G07981,AT2G07981
AT1G40104,AT1G40104
AT1G02360,AT1G02360
AT4G18930,AT4G18930
AT5G66930,AT5G66930
AT1G67580,AT1G67580
AT4G08270,AT4G08270
AT1G62240,AT1G62240
AT1G51620,AT1G51620
AT3G09035,AT3G09035
AT2G19893,AT2G19893
AT3G15070,AT3G15070
AT2G40280,AT2G40280
AT1G22290,AT1G22290
AT5G54043,AT5G54043
AT1G73440,AT1G73440
AT5G54130,AT5G54130
AT3G07010,AT3G07010
AT5G25750,AT5G25750
AT1G29200,AT1G29200
AT1G16260,AT1G16260
AT5G40750,AT5G40750
AT5G35603,AT5G35603
AT4G32680,AT4G32680
AT1G26799,AT1G26799
AT1G58248,AT1G58248
AT5G11420,AT5G11420
AT3G45710,AT3G45710
AT1G30880,AT1G30880
AT2G17845,AT2G17845
AT5G52380,AT5G52380
AT4G18500,AT4G18500
AT5G18407,AT5G18407
AT5G05140,AT5G05140
AT2G04620,AT2G04620
AT3G61660,AT3G61660
AT1G03320,AT1G03320
AT2G41670,AT2G41670
AT4G10880,AT4G10880
AT3G17580,AT3G17580
AT1G21050,AT1G21050
AT5G44578,AT5G44578
AT5G10840,AT5G10840
AT2G02640,AT2G02640
AT4G17590,AT4G17590
AT2G33680,AT2G33680
AT4G00295,AT4G00295
AT5G38730,AT5G38730
AT2G04940,AT2G04940
AT4G33770,AT4G33770
AT2G39782,AT2G39782
AT4G26670,AT4G26670
AT1G77655,AT1G77655
AT4G24950,AT4G24950
AT5G50050,AT5G50050
AT5G07600,AT5G07600
AT2G24600,AT2G24600
AT2G24320,AT2G24320
AT4G18250,AT4G18250
AT4G15010,AT4G15010
AT1G71060,AT1G71060
AT5G62240,AT5G62240
AT5G38180,AT5G38180
AT2G42770,AT2G42770
AT1G67750,AT1G67750
AT5G48800,AT5G48800
AT4G32750,AT4G32750
AT1G11120,AT1G11120
AT1G47395,AT1G47395
AT5G45840,AT5G45840
AT5G45170,AT5G45170
AT1G63730,AT1G63730
AT3G22020,AT3G22020
AT5G23390,AT5G23390
AT1G50530,AT1G50530
AT3G63430,AT3G63430
AT2G44340,AT2G44340
AT5G26050,AT5G26050
AT3G14140,AT3G14140
AT3G55960,AT3G55960
AT1G09176,AT1G09176
AT1G54820,AT1G54820
AT3G21295,AT3G21295
AT2G25120,AT2G25120
AT5G17960,AT5G17960
AT1G13500,AT1G13500
AT5G51050,AT5G51050
AT5G64090,AT5G64090
AT5G50910,AT5G50910
AT5G63830,AT5G63830
AT5G09670,AT5G09670
AT4G25690,AT4G25690
AT4G05070,AT4G05070
AT3G19085,AT3G19085
AT5G66370,AT5G66370
AT3G03790,AT3G03790
AT5G38160,AT5G38160
AT5G33406,AT5G33406
AT2G30615,AT2G30615
AT1G58060,AT1G58060
AT2G07738,AT2G07738
AT3G13590,AT3G13590
AT1G63770,AT1G63770
AT1G24735,AT1G24735
AT1G52191,AT1G52191
AT2G34910,AT2G34910
AT3G23870,AT3G23870
AT2G25730,AT2G25730
AT2G17210,AT2G17210
AT5G08750,AT5G08750
AT1G59960,AT1G59960
AT1G19410,AT1G19410
AT3G28660,AT3G28660
AT1G25097,AT1G25097
AT1G27470,AT1G27470
AT5G45740,AT5G45740
AT1G33590,AT1G33590
AT1G77160,AT1G77160
AT3G50845,AT3G50845
AT4G18692,AT4G18692
AT5G18870,AT5G18870
AT1G18540,AT1G18540
AT3G44405,AT3G44405
AT1G18420,AT1G18420
AT5G27400,AT5G27400
AT4G01575,AT4G01575
AT3G50300,AT3G50300
AT4G26660,AT4G26660
AT4G16535,AT4G16535
AT3G29260,AT3G29260
AT2G39080,AT2G39080
AT2G32905,AT2G32905
AT2G28310,AT2G28310
AT5G52547,AT5G52547
AT4G02480,AT4G02480
AT1G45100,AT1G45100
AT3G45830,AT3G45830
AT1G65425,AT1G65425
AT5G18510,AT5G18510
AT1G72590,AT1G72590
AT5G23170,AT5G23170
AT2G39580,AT2G39580
AT4G38250,AT4G38250
AT1G43860,AT1G43860
AT1G29090,AT1G29090
AT5G58570,AT5G58570
AT4G14930,AT4G14930
AT5G42220,AT5G42220
AT1G17340,AT1G17340
AT5G52370,AT5G52370
AT4G01220,AT4G01220
AT3G60050,AT3G60050
AT5G25870,AT5G25870
AT4G35295,AT4G35295
AT3G16160,AT3G16160
AT5G07940,AT5G07940
AT4G26180,AT4G26180
AT3G08920,AT3G08920
AT2G43140,AT2G43140
AT5G38190,AT5G38190
AT5G12320,AT5G12320
AT3G47050,AT3G47050
AT1G72870,AT1G72870
AT1G62770,AT1G62770
AT2G07705,AT2G07705
AT4G00651,AT4G00651
AT5G65860,AT5G65860
AT1G07650,AT1G07650
AT2G23834,AT2G23834
AT2G39640,AT2G39640
AT2G16450,AT2G16450
AT4G22770,AT4G22770
AT5G37760,AT5G37760
AT5G17590,AT5G17590
AT3G61028,AT3G61028
AT5G18380,AT5G18380
AT1G34049,AT1G34049
AT2G44280,AT2G44280
AT1G05710,AT1G05710
AT5G15940,AT5G15940
AT3G11770,AT3G11770
AT4G34290,AT4G34290
AT2G42100,AT2G42100
AT5G02670,AT5G02670
AT5G41765,AT5G41765
AT2G20420,AT2G20420
AT1G34040,AT1G34040
AT5G48650,AT5G48650
AT2G43255,AT2G43255
AT1G22950,AT1G22950
AT1G76880,AT1G76880
AT2G17972,AT2G17972
AT2G06906,AT2G06906
AT1G22410,AT1G22410
AT5G59110,AT5G59110
AT1G48912,AT1G48912
AT5G16340,AT5G16340
AT3G28650,AT3G28650
AT4G17910,AT4G17910
AT2G35965,AT2G35965
AT5G47700,AT5G47700
AT1G24140,AT1G24140
AT4G08455,AT4G08455
AT1G18280,AT1G18280
AT5G39715,AT5G39715
AT5G40040,AT5G40040
AT2G07671,AT2G07671
AT5G15520,AT5G15520
AT2G46670,AT2G46670
AT3G50780,AT3G50780
AT4G28260,AT4G28260
AT2G33390,AT2G33390
AT1G31730,AT1G31730
AT1G07795,AT1G07795
AT1G26880,AT1G26880
AT1G50730,AT1G50730
AT5G15710,AT5G15710
AT1G24330,AT1G24330
AT4G09920,AT4G09920
AT3G23360,AT3G23360
AT2G42220,AT2G42220
AT1G25370,AT1G25370
AT3G10527,AT3G10527
AT2G21780,AT2G21780
AT5G59760,AT5G59760
AT2G21580,AT2G21580
AT5G64580,AT5G64580
AT1G25570,AT1G25570
AT4G04110,AT4G04110
AT2G39240,AT2G39240
AT5G20310,AT5G20310
AT1G53360,AT1G53360
AT5G26300,AT5G26300
AT1G47278,AT1G47278
AT5G54580,AT5G54580
AT1G62250,AT1G62250
AT4G15730,AT4G15730
AT1G70550,AT1G70550
AT5G15190,AT5G15190
AT4G39952,AT4G39952
AT3G04443,AT3G04443
AT1G20870,AT1G20870
AT5G25790,AT5G25790
AT3G44261,AT3G44261
AT3G13230,AT3G13230
AT5G32450,AT5G32450
AT2G10553,AT2G10553
AT2G42470,AT2G42470
AT1G32300,AT1G32300
AT2G20250,AT2G20250
AT1G54220,AT1G54220
AT5G59613,AT5G59613
AT3G60180,AT3G60180
AT2G13125,AT2G13125
AT4G29380,AT4G29380
AT1G50720,AT1G50720
AT2G26970,AT2G26970
AT5G47250,AT5G47250
AT5G56500,AT5G56500
AT5G01860,AT5G01860
AT2G31130,AT2G31130
AT1G65990,AT1G65990
AT2G26440,AT2G26440
AT1G30200,AT1G30200
AT2G06845,AT2G06845
AT5G53500,AT5G53500
AT3G12545,AT3G12545
AT1G03457,AT1G03457
AT1G68040,AT1G68040
AT2G38510,AT2G38510
AT5G37165,AT5G37165
AT4G15820,AT4G15820
AT2G46150,AT2G46150
AT5G26330,AT5G26330
AT1G13490,AT1G13490
AT4G34400,AT4G34400
AT1G78720,AT1G78720
AT1G33811,AT1G33811
AT3G62550,AT3G62550
AT5G13660,AT5G13660
AT1G62820,AT1G62820
AT2G39170,AT2G39170
AT1G69085,AT1G69085
AT1G70280,AT1G70280
AT4G23110,AT4G23110
AT5G58280,AT5G58280
AT2G39790,AT2G39790
AT5G22280,AT5G22280
AT1G55980,AT1G55980
AT3G58530,AT3G58530
AT2G33640,AT2G33640
AT3G24060,AT3G24060
AT4G05460,AT4G05460
AT2G22425,AT2G22425
AT1G07473,AT1G07473
AT5G10580,AT5G10580
AT4G07965,AT4G07965
AT3G47190,AT3G47190
AT2G05590,AT2G05590
AT2G29000,AT2G29000
AT3G19565,AT3G19565
AT1G15160,AT1G15160
AT3G02630,AT3G02630
AT2G47020,AT2G47020
AT5G19870,AT5G19870
AT5G07710,AT5G07710
AT1G19450,AT1G19450
AT3G04930,AT3G04930
AT1G11590,AT1G11590
AT3G15095,AT3G15095
AT3G22333,AT3G22333
AT1G15772,AT1G15772
AT5G42232,AT5G42232
AT5G35190,AT5G35190
AT2G31862,AT2G31862
AT1G18193,AT1G18193
AT3G57910,AT3G57910
AT2G29820,AT2G29820
AT3G47020,AT3G47020
AT1G19430,AT1G19430
AT5G59350,AT5G59350
AT5G14500,AT5G14500
AT1G09040,AT1G09040
AT3G61111,AT3G61111
AT4G20830,AT4G20830
AT3G25577,AT3G25577
AT5G36690,AT5G36690
AT2G44770,AT2G44770
AT1G80880,AT1G80880
AT3G54380,AT3G54380
AT5G51520,AT5G51520
AT1G15540,AT1G15540
AT4G21920,AT4G21920
AT3G52320,AT3G52320
AT1G22520,AT1G22520
AT5G58300,AT5G58300
AT2G20010,AT2G20010
AT5G17530,AT5G17530
AT4G32480,AT4G32480
AT3G23860,AT3G23860
AT3G53950,AT3G53950
AT5G56380,AT5G56380
AT3G16780,AT3G16780
AT4G40063,AT4G40063
AT3G27290,AT3G27290
AT1G61100,AT1G61100
AT4G35130,AT4G35130
AT4G26130,AT4G26130
AT1G66760,AT1G66760
AT1G12890,AT1G12890
AT1G03020,AT1G03020
AT2G20970,AT2G20970
AT5G41520,AT5G41520
AT2G17695,AT2G17695
AT5G23820,AT5G23820
AT1G39060,AT1G39060
AT1G36942,AT1G36942
AT1G34520,AT1G34520
AT2G15830,AT2G15830
AT3G01290,AT3G01290
AT5G16520,AT5G16520
AT1G07730,AT1G07730
AT2G01560,AT2G01560
AT4G02760,AT4G02760
AT3G49510,AT3G49510
AT3G50130,AT3G50130
AT5G35610,AT5G35610
AT3G11500,AT3G11500
AT5G46970,AT5G46970
AT1G23980,AT1G23980
AT2G24130,AT2G24130
AT5G59540,AT5G59540
AT1G60730,AT1G60730
AT1G65950,AT1G65950
AT2G17723,AT2G17723
AT5G47710,AT5G47710
AT3G13990,AT3G13990
AT1G36320,AT1G36320
AT1G10095,AT1G10095
AT2G06265,AT2G06265
AT3G01323,AT3G01323
AT1G54020,AT1G54020
AT5G26710,AT5G26710
AT1G76405,AT1G76405
AT2G28320,AT2G28320
AT2G27770,AT2G27770
AT4G31480,AT4G31480
AT5G04395,AT5G04395
AT4G12240,AT4G12240
AT1G69828,AT1G69828
AT3G28925,AT3G28925
AT4G33440,AT4G33440
AT1G50270,AT1G50270
AT5G53710,AT5G53710
AT2G37800,AT2G37800
AT5G59230,AT5G59230
AT5G11770,AT5G11770
